Age,Special,Potential,Wage,General,GK,Position,Class
23,1200,75,1.0,31.620689655172413,67.4,GK,1
27,1178,73,3.0,30.448275862068964,69.8,GK,1
24,1214,77,8.0,31.310344827586206,69.4,GK,1
35,1045,69,9.0,26.96551724137931,64.2,GK,1
37,1059,69,3.0,25.896551724137932,68.4,GK,1
24,995,74,3.0,23.344827586206897,68.2,GK,1
28,1101,71,7.0,28.17241379310345,67.2,GK,1
23,1128,77,8.0,29.24137931034483,66.8,GK,1
21,1114,80,2.0,28.413793103448278,68.2,GK,1
22,1115,76,2.0,28.586206896551722,67.2,GK,1
20,1091,83,6.0,27.103448275862068,68.4,GK,1
24,960,74,4.0,23.06896551724138,67.6,GK,1
32,1038,69,1.0,24.862068965517242,69.0,GK,1
36,1140,69,6.0,29.137931034482758,67.2,GK,1
34,1066,69,8.0,26.620689655172413,67.6,GK,1
31,1017,69,9.0,25.655172413793103,65.2,GK,1
37,1142,69,3.0,29.93103448275862,65.8,GK,1
21,964,77,4.0,22.06896551724138,70.6,GK,1
27,1063,72,3.0,25.862068965517242,68.8,GK,1
25,1135,74,11.0,28.310344827586206,67.4,GK,1
23,1012,77,7.0,24.79310344827586,66.8,GK,1
21,1060,81,12.0,26.482758620689655,69.6,GK,1
35,1110,69,2.0,28.24137931034483,68.0,GK,1
32,1112,69,3.0,28.310344827586206,68.0,GK,1
29,907,69,3.0,21.379310344827587,68.4,GK,1
24,1072,77,7.0,27.0,69.4,GK,1
26,1136,70,4.0,29.24137931034483,66.8,GK,1
22,1095,80,7.0,27.689655172413794,69.0,GK,1
33,1039,69,14.0,25.655172413793103,67.2,GK,1
23,1145,79,1.0,29.310344827586206,67.2,GK,1
24,1178,75,31.0,30.344827586206897,69.4,GK,1
24,1151,76,2.0,30.24137931034483,66.4,GK,1
26,1118,69,11.0,29.0,67.6,GK,1
29,1317,69,7.0,35.827586206896555,68.2,GK,1
30,965,69,7.0,22.896551724137932,70.6,GK,1
31,1234,69,2.0,32.793103448275865,68.2,GK,1
26,1181,72,3.0,30.896551724137932,69.2,GK,1
24,1148,77,5.0,30.0,67.8,GK,1
32,1116,69,3.0,28.551724137931036,67.8,GK,1
30,1094,69,2.0,28.103448275862068,68.4,GK,1
24,1082,75,2.0,27.413793103448278,69.6,GK,1
30,1217,69,2.0,32.206896551724135,67.6,GK,1
32,975,69,6.0,22.344827586206897,67.8,GK,1
30,1054,69,7.0,26.586206896551722,68.4,GK,1
27,886,69,3.0,19.620689655172413,67.6,GK,1
32,1112,69,10.0,27.896551724137932,69.0,GK,1
30,1126,69,10.0,28.862068965517242,67.8,GK,1
27,1047,72,5.0,25.275862068965516,68.8,GK,1
22,1121,80,9.0,28.862068965517242,68.4,GK,1
33,1021,69,2.0,25.517241379310345,69.0,GK,1
29,1131,69,2.0,28.93103448275862,68.2,GK,1
25,1149,73,5.0,29.862068965517242,68.0,GK,1
39,1167,69,1.0,30.344827586206897,68.0,GK,1
30,1143,69,3.0,28.06896551724138,68.2,GK,1
29,1243,69,7.0,33.0,69.6,GK,1
24,1093,75,3.0,27.93103448275862,66.4,GK,1
31,1190,69,6.0,31.24137931034483,67.8,GK,1
31,1009,69,17.0,24.75862068965517,68.0,GK,1
29,1112,70,12.0,28.724137931034484,66.8,GK,1
31,1174,69,3.0,30.448275862068964,67.6,GK,1
27,1147,71,5.0,29.82758620689655,67.6,GK,1
25,1027,73,7.0,25.379310344827587,68.2,GK,1
25,1054,71,8.0,26.862068965517242,66.6,GK,1
22,1169,81,2.0,30.275862068965516,67.8,GK,1
29,1014,70,4.0,24.896551724137932,68.0,GK,1
27,1079,71,3.0,26.379310344827587,68.8,GK,1
24,1036,75,1.0,25.96551724137931,68.0,GK,1
30,1264,69,4.0,33.793103448275865,67.0,GK,1
28,1101,72,10.0,28.379310344827587,67.2,GK,1
27,1122,71,3.0,27.93103448275862,67.0,GK,1
25,1110,73,4.0,28.20689655172414,68.2,GK,1
23,921,76,1.0,21.06896551724138,68.6,GK,1
28,1086,69,4.0,27.82758620689655,68.0,GK,1
23,1161,76,8.0,29.551724137931036,67.2,GK,1
24,1164,74,5.0,30.137931034482758,67.8,GK,1
34,1135,69,1.0,29.413793103448278,68.8,GK,1
30,1048,68,7.0,26.344827586206897,67.0,GK,1
31,1142,68,6.0,28.862068965517242,67.0,GK,1
27,1098,70,2.0,27.03448275862069,67.0,GK,1
22,1066,77,6.0,26.96551724137931,66.4,GK,1
30,1121,68,5.0,28.79310344827586,68.8,GK,1
19,1004,82,1.0,24.448275862068964,68.6,GK,1
25,998,73,14.0,23.724137931034484,68.6,GK,1
35,1072,68,1.0,26.862068965517242,67.6,GK,1
29,1137,69,7.0,29.551724137931036,66.4,GK,1
28,1032,69,5.0,25.82758620689655,66.8,GK,1
32,1195,68,5.0,31.448275862068964,66.4,GK,1
30,1054,68,3.0,26.75862068965517,66.6,GK,1
31,945,68,1.0,21.96551724137931,67.2,GK,1
30,1258,68,2.0,34.37931034482759,65.2,GK,1
20,1111,77,3.0,28.448275862068964,66.6,GK,1
27,1034,71,15.0,25.75862068965517,67.2,GK,1
25,1145,74,5.0,29.448275862068964,68.2,GK,1
27,1092,70,6.0,27.344827586206897,67.0,GK,1
29,1053,69,3.0,25.448275862068964,67.6,GK,1
24,1035,72,5.0,25.24137931034483,66.0,GK,1
23,1138,75,4.0,29.379310344827587,67.0,GK,1
29,1164,68,2.0,29.75862068965517,66.0,GK,1
32,1202,68,8.0,32.172413793103445,66.6,GK,1
29,1143,68,6.0,29.620689655172413,67.2,GK,1
34,1166,68,3.0,30.275862068965516,68.0,GK,1
25,1103,74,2.0,28.517241379310345,65.0,GK,1
39,1079,68,8.0,27.517241379310345,66.8,GK,1
23,1022,75,1.0,25.137931034482758,66.8,GK,1
33,1200,68,3.0,31.724137931034484,67.8,GK,1
24,1098,74,1.0,28.448275862068964,66.8,GK,1
26,1105,70,11.0,28.103448275862068,67.2,GK,1
24,1072,72,5.0,26.655172413793103,67.4,GK,1
25,1092,71,8.0,27.96551724137931,68.2,GK,1
29,1139,70,1.0,28.689655172413794,69.0,GK,1
32,1080,68,1.0,26.82758620689655,67.4,GK,1
33,1214,68,14.0,32.241379310344826,66.8,GK,1
32,1089,68,1.0,26.93103448275862,68.0,GK,1
25,1170,72,1.0,29.75862068965517,68.0,GK,1
28,1129,69,4.0,27.96551724137931,66.6,GK,1
32,1032,68,3.0,25.79310344827586,68.4,GK,1
27,1074,72,8.0,27.103448275862068,68.2,GK,1
29,1089,68,10.0,28.103448275862068,66.2,GK,1
25,1113,73,4.0,27.655172413793103,67.2,GK,1
20,1040,75,4.0,25.896551724137932,67.0,GK,1
37,1085,68,1.0,27.862068965517242,66.4,GK,1
29,1203,68,9.0,31.586206896551722,67.0,GK,1
34,1123,68,11.0,29.17241379310345,67.4,GK,1
24,1003,72,4.0,24.344827586206897,65.8,GK,1
33,1179,68,3.0,30.96551724137931,66.2,GK,1
33,997,68,8.0,24.0,67.0,GK,1
25,1093,73,5.0,27.655172413793103,66.4,GK,1
34,1204,68,14.0,31.655172413793103,68.2,GK,1
31,1100,68,1.0,28.344827586206897,67.2,GK,1
24,1117,73,3.0,28.482758620689655,67.8,GK,1
28,1032,69,4.0,25.482758620689655,66.6,GK,1
20,1060,81,4.0,26.344827586206897,66.2,GK,1
24,1064,74,3.0,27.103448275862068,66.6,GK,1
26,1158,72,3.0,30.137931034482758,66.4,GK,1
36,1245,68,4.0,33.58620689655172,66.8,GK,1
38,981,68,3.0,22.655172413793103,68.8,GK,1
41,1234,68,1.0,33.0,67.8,GK,1
28,1034,69,4.0,25.896551724137932,67.0,GK,1
21,1214,76,3.0,31.24137931034483,69.0,GK,1
23,1025,72,11.0,25.689655172413794,64.6,GK,1
27,1095,70,2.0,27.896551724137932,67.8,GK,1
24,940,73,1.0,22.03448275862069,67.4,GK,1
24,1173,72,3.0,30.17241379310345,65.6,GK,1
32,1091,68,9.0,27.896551724137932,68.2,GK,1
27,1076,70,3.0,27.517241379310345,66.8,GK,1
33,1113,68,1.0,28.20689655172414,65.6,GK,1
23,957,76,2.0,23.103448275862068,67.4,GK,1
30,1010,68,5.0,25.379310344827587,67.2,GK,1
35,1063,68,4.0,27.17241379310345,67.8,GK,1
26,1133,72,9.0,28.82758620689655,68.4,GK,1
22,1127,75,3.0,29.344827586206897,65.6,GK,1
33,1010,68,1.0,25.0,67.4,GK,1
28,1102,69,2.0,28.689655172413794,66.2,GK,1
39,1193,68,1.0,31.310344827586206,66.8,GK,1
27,1067,70,2.0,27.20689655172414,66.8,GK,1
33,1096,68,9.0,26.79310344827586,66.4,GK,1
33,1201,68,3.0,31.344827586206897,67.2,GK,1
23,1030,73,3.0,25.137931034482758,67.2,GK,1
30,1193,68,4.0,31.24137931034483,65.0,GK,1
31,1254,68,4.0,32.758620689655174,67.6,GK,1
28,1107,68,4.0,28.655172413793103,67.8,GK,1
29,1104,68,14.0,28.724137931034484,66.4,GK,1
34,946,68,5.0,23.103448275862068,66.2,GK,1
26,1149,72,14.0,30.137931034482758,67.4,GK,1
24,1156,74,2.0,29.93103448275862,67.4,GK,1
21,1192,77,8.0,31.06896551724138,67.6,GK,1
21,1096,76,10.0,27.75862068965517,68.4,GK,1
28,1079,70,1.0,26.75862068965517,67.8,GK,1
25,906,72,6.0,21.413793103448278,66.8,GK,1
31,1180,68,5.0,30.79310344827586,67.2,GK,1
33,1081,68,4.0,27.137931034482758,67.2,GK,1
25,1038,72,9.0,26.17241379310345,66.0,GK,1
27,1112,70,6.0,28.413793103448278,67.6,GK,1
28,1256,70,1.0,33.827586206896555,66.2,GK,1
25,1121,71,3.0,29.06896551724138,66.6,GK,1
25,1131,72,3.0,29.620689655172413,66.4,GK,1
34,1306,68,2.0,35.93103448275862,66.2,GK,1
23,1107,76,3.0,28.79310344827586,65.2,GK,1
35,909,67,2.0,22.379310344827587,64.6,GK,1
34,1048,67,9.0,26.551724137931036,65.0,GK,1
22,1134,78,6.0,29.137931034482758,67.2,GK,1
25,1027,72,3.0,26.0,64.0,GK,1
27,1067,69,4.0,26.896551724137932,66.0,GK,1
22,1104,75,2.0,27.82758620689655,65.0,GK,1
29,1049,68,5.0,26.551724137931036,66.6,GK,1
30,1153,67,4.0,30.137931034482758,66.0,GK,1
30,1197,67,4.0,31.551724137931036,66.6,GK,1
22,1116,73,3.0,28.344827586206897,66.4,GK,1
30,1131,67,11.0,29.310344827586206,66.4,GK,1
24,1134,73,4.0,29.379310344827587,66.4,GK,1
20,940,79,5.0,22.724137931034484,65.6,GK,1
26,1100,67,4.0,29.06896551724138,61.0,GK,1
32,1157,67,2.0,30.448275862068964,64.4,GK,1
28,1110,68,4.0,29.344827586206897,64.8,GK,1
21,1016,79,4.0,24.655172413793103,65.2,GK,1
19,964,80,4.0,23.620689655172413,66.4,GK,1
34,1056,67,2.0,26.448275862068964,66.0,GK,1
23,1122,76,2.0,28.896551724137932,67.0,GK,1
23,1217,73,6.0,32.37931034482759,67.4,GK,1
22,1090,75,5.0,27.24137931034483,67.8,GK,1
38,1075,67,1.0,28.03448275862069,65.4,GK,1
24,1091,75,6.0,27.517241379310345,65.8,GK,1
31,1008,67,4.0,25.275862068965516,66.0,GK,1
20,916,80,3.0,21.0,65.6,GK,1
22,1138,75,3.0,29.20689655172414,65.2,GK,1
28,1110,67,3.0,27.551724137931036,67.2,GK,1
33,1148,67,6.0,29.75862068965517,66.4,GK,1
28,1098,69,2.0,27.862068965517242,64.4,GK,1
36,1227,67,1.0,33.13793103448276,65.8,GK,1
20,954,80,1.0,21.82758620689655,68.6,GK,1
25,1233,72,11.0,32.793103448275865,65.8,GK,1
28,1174,69,2.0,30.482758620689655,67.4,GK,1
24,1068,70,11.0,27.96551724137931,64.8,GK,1
29,1178,69,4.0,31.0,65.0,GK,1
23,1014,75,2.0,25.310344827586206,66.0,GK,1
28,1086,68,4.0,27.620689655172413,66.2,GK,1
21,1205,77,1.0,32.0,65.6,GK,1
30,1115,68,2.0,28.24137931034483,66.6,GK,1
22,876,74,1.0,21.79310344827586,61.8,GK,1
28,1043,69,10.0,26.137931034482758,66.4,GK,1
27,1040,71,6.0,26.310344827586206,66.0,GK,1
31,1010,67,3.0,24.482758620689655,66.6,GK,1
35,1045,67,2.0,26.20689655172414,66.4,GK,1
35,1136,67,1.0,29.551724137931036,64.4,GK,1
36,1109,67,3.0,28.586206896551722,66.0,GK,1
30,1110,67,3.0,28.482758620689655,66.8,GK,1
28,1109,67,4.0,28.275862068965516,66.2,GK,1
21,958,75,4.0,23.310344827586206,65.8,GK,1
29,1138,68,4.0,29.03448275862069,66.8,GK,1
24,1087,73,3.0,27.275862068965516,65.0,GK,1
36,1080,67,2.0,27.413793103448278,66.6,GK,1
24,964,71,3.0,23.06896551724138,66.0,GK,1
25,1102,73,2.0,28.310344827586206,65.8,GK,1
27,1145,68,4.0,29.75862068965517,65.8,GK,1
23,1148,72,1.0,30.24137931034483,65.8,GK,1
24,1016,71,2.0,24.586206896551722,66.0,GK,1
29,986,69,2.0,24.310344827586206,66.2,GK,1
29,1196,68,2.0,31.551724137931036,65.6,GK,1
22,1168,79,3.0,30.482758620689655,66.0,GK,1
29,1149,67,8.0,29.79310344827586,66.0,GK,1
25,1103,73,5.0,28.137931034482758,64.8,GK,1
23,1160,77,2.0,30.20689655172414,66.2,GK,1
21,971,79,1.0,23.96551724137931,66.4,GK,1
27,1131,70,11.0,29.20689655172414,67.2,GK,1
20,1063,78,3.0,27.275862068965516,64.8,GK,1
36,1139,67,2.0,29.655172413793103,66.2,GK,1
26,1112,67,4.0,29.275862068965516,64.6,GK,1
29,1071,67,2.0,27.655172413793103,65.6,GK,1
24,1195,72,3.0,31.275862068965516,67.0,GK,1
24,1100,72,5.0,28.20689655172414,65.8,GK,1
32,1120,67,10.0,29.20689655172414,65.6,GK,1
24,1096,72,10.0,27.586206896551722,66.6,GK,1
25,1019,73,2.0,25.24137931034483,66.4,GK,1
31,1105,67,5.0,28.137931034482758,66.2,GK,1
26,1060,68,2.0,27.03448275862069,64.8,GK,1
21,995,75,2.0,24.79310344827586,65.4,GK,1
24,1067,72,6.0,26.96551724137931,66.6,GK,1
18,1251,84,1.0,33.3448275862069,65.0,GK,1
32,1110,67,8.0,28.79310344827586,65.2,GK,1
28,1121,69,2.0,28.689655172413794,67.2,GK,1
37,1173,67,1.0,30.75862068965517,66.6,GK,1
23,1088,77,2.0,27.724137931034484,66.2,GK,1
33,1152,67,7.0,30.413793103448278,66.6,GK,1
31,1058,67,3.0,27.344827586206897,64.4,GK,1
28,1089,67,1.0,27.96551724137931,65.8,GK,1
36,1118,67,1.0,28.79310344827586,67.6,GK,1
22,1107,75,2.0,29.0,65.0,GK,1
27,1068,69,2.0,26.96551724137931,66.6,GK,1
27,1048,69,3.0,26.75862068965517,65.8,GK,1
27,1029,70,2.0,26.586206896551722,63.2,GK,1
27,1096,68,1.0,28.551724137931036,64.2,GK,1
32,1079,66,1.0,27.379310344827587,65.4,GK,1
26,1154,70,2.0,30.655172413793103,65.6,GK,1
25,1026,69,3.0,25.724137931034484,66.0,GK,1
30,857,66,4.0,19.79310344827586,67.8,GK,1
31,1023,66,3.0,25.862068965517242,64.0,GK,1
32,1059,66,1.0,26.586206896551722,65.2,GK,1
26,942,69,3.0,22.551724137931036,64.8,GK,1
20,1068,75,2.0,26.724137931034484,64.0,GK,1
20,1132,74,8.0,29.344827586206897,65.8,GK,1
20,913,79,4.0,21.655172413793103,64.0,GK,1
25,1058,67,4.0,26.75862068965517,66.2,GK,1
22,1059,78,1.0,27.103448275862068,64.6,GK,1
22,1192,73,5.0,31.379310344827587,65.6,GK,1
32,1027,66,3.0,26.137931034482758,65.2,GK,1
38,1055,66,1.0,27.24137931034483,64.8,GK,1
22,1130,74,5.0,29.586206896551722,64.6,GK,1
37,941,66,1.0,23.413793103448278,64.4,GK,1
22,1033,77,7.0,26.0,65.0,GK,1
26,1069,70,1.0,27.448275862068964,65.2,GK,1
18,990,82,1.0,24.75862068965517,62.6,GK,1
33,1066,66,2.0,27.24137931034483,64.4,GK,1
29,1055,67,2.0,27.344827586206897,63.6,GK,1
32,966,66,2.0,23.517241379310345,64.2,GK,1
38,1093,66,2.0,28.24137931034483,66.0,GK,1
18,1075,84,4.0,27.551724137931036,65.8,GK,1
32,1130,66,3.0,29.82758620689655,65.0,GK,1
27,1118,69,3.0,28.551724137931036,66.2,GK,1
30,1077,66,2.0,28.103448275862068,64.2,GK,1
33,1194,66,2.0,31.689655172413794,64.2,GK,1
32,1076,66,3.0,26.896551724137932,64.2,GK,1
25,1161,72,3.0,30.482758620689655,64.8,GK,1
31,1068,66,5.0,27.517241379310345,64.8,GK,1
28,904,67,4.0,21.689655172413794,66.4,GK,1
34,1059,66,2.0,27.103448275862068,63.8,GK,1
24,1062,72,10.0,27.06896551724138,65.4,GK,1
29,1009,67,1.0,25.448275862068964,64.0,GK,1
34,1039,66,2.0,26.82758620689655,63.6,GK,1
35,1104,66,1.0,28.517241379310345,66.2,GK,1
19,961,79,1.0,23.724137931034484,64.6,GK,1
31,1189,66,2.0,31.586206896551722,63.8,GK,1
27,1032,69,2.0,26.17241379310345,65.0,GK,1
27,1093,66,2.0,27.82758620689655,66.4,GK,1
22,857,74,11.0,20.103448275862068,64.6,GK,1
34,1056,66,2.0,26.448275862068964,64.0,GK,1
28,1174,68,5.0,31.17241379310345,65.2,GK,1
30,1043,66,1.0,26.620689655172413,65.6,GK,1
20,940,76,7.0,22.93103448275862,64.6,GK,1
37,1098,66,7.0,28.655172413793103,66.2,GK,1
25,1069,71,4.0,27.17241379310345,65.0,GK,1
21,1104,78,4.0,28.06896551724138,64.4,GK,1
30,1093,66,1.0,27.551724137931036,64.8,GK,1
23,1158,72,2.0,30.448275862068964,65.8,GK,1
20,1127,79,4.0,29.448275862068964,66.0,GK,1
26,984,69,4.0,23.93103448275862,64.4,GK,1
30,1130,66,5.0,30.0,65.0,GK,1
25,1063,70,2.0,27.310344827586206,65.2,GK,1
38,1153,66,1.0,30.551724137931036,66.4,GK,1
23,1087,75,3.0,27.82758620689655,65.2,GK,1
28,1121,67,1.0,29.96551724137931,63.2,GK,1
40,1058,66,1.0,26.137931034482758,65.2,GK,1
23,1054,74,14.0,26.82758620689655,65.6,GK,1
26,1053,70,3.0,27.448275862068964,63.0,GK,1
22,1134,74,10.0,29.482758620689655,66.2,GK,1
23,1127,71,1.0,29.24137931034483,64.6,GK,1
28,1040,66,3.0,25.96551724137931,66.8,GK,1
27,923,70,2.0,21.586206896551722,65.4,GK,1
24,1084,72,2.0,27.551724137931036,66.2,GK,1
32,1194,66,1.0,31.17241379310345,65.8,GK,1
23,1080,74,1.0,28.275862068965516,64.2,GK,1
38,1177,66,3.0,31.03448275862069,64.6,GK,1
34,1124,66,2.0,29.379310344827587,65.0,GK,1
27,1125,69,2.0,29.24137931034483,64.6,GK,1
35,1150,66,2.0,30.413793103448278,65.0,GK,1
27,936,67,15.0,23.551724137931036,63.2,GK,1
31,1121,66,8.0,29.413793103448278,64.8,GK,1
25,961,71,1.0,23.586206896551722,66.4,GK,1
19,1056,78,1.0,26.724137931034484,65.4,GK,1
22,986,71,2.0,23.862068965517242,65.4,GK,1
30,974,66,8.0,22.96551724137931,66.4,GK,1
30,1046,66,3.0,25.344827586206897,64.8,GK,1
29,1129,67,2.0,29.275862068965516,65.2,GK,1
33,908,66,5.0,21.862068965517242,66.0,GK,1
27,1096,67,2.0,28.448275862068964,65.6,GK,1
26,1034,70,2.0,25.862068965517242,65.2,GK,1
26,1064,70,2.0,27.620689655172413,63.6,GK,1
30,1117,66,10.0,28.75862068965517,65.0,GK,1
21,1014,77,4.0,25.82758620689655,64.6,GK,1
25,1169,72,3.0,30.448275862068964,66.0,GK,1
26,991,71,1.0,24.448275862068964,65.0,GK,1
28,1015,67,2.0,25.310344827586206,64.8,GK,1
26,1098,70,1.0,28.413793103448278,64.2,GK,1
35,974,66,1.0,24.20689655172414,65.2,GK,1
27,1054,69,2.0,25.862068965517242,66.2,GK,1
22,1160,76,2.0,30.03448275862069,65.0,GK,1
24,989,70,1.0,24.93103448275862,64.0,GK,1
24,1122,72,1.0,29.517241379310345,65.2,GK,1
27,940,67,3.0,22.24137931034483,64.4,GK,1
28,995,66,2.0,25.275862068965516,64.6,GK,1
22,1105,75,3.0,28.655172413793103,63.4,GK,1
18,908,86,3.0,20.655172413793103,66.2,GK,1
26,1097,68,2.0,28.96551724137931,64.8,GK,1
23,1074,74,1.0,27.137931034482758,64.2,GK,1
33,1057,65,2.0,27.0,63.8,GK,1
34,1048,65,9.0,26.448275862068964,62.2,GK,1
38,1151,65,2.0,30.655172413793103,64.8,GK,1
27,1066,67,2.0,27.75862068965517,63.6,GK,1
32,1074,65,5.0,27.79310344827586,64.6,GK,1
36,1092,65,1.0,28.689655172413794,65.0,GK,1
26,1071,70,8.0,27.06896551724138,63.6,GK,1
24,1136,70,2.0,29.620689655172413,65.6,GK,1
30,1013,65,1.0,25.620689655172413,64.8,GK,1
27,1363,68,1.0,37.310344827586206,64.0,GK,1
22,1027,72,1.0,25.655172413793103,64.0,GK,1
27,1198,68,1.0,31.551724137931036,64.8,GK,1
29,1077,65,1.0,27.448275862068964,64.0,GK,1
31,928,65,3.0,22.551724137931036,65.0,GK,1
35,1116,65,1.0,29.379310344827587,64.8,GK,1
31,1161,65,6.0,30.137931034482758,64.8,GK,1
29,1074,66,2.0,27.17241379310345,64.4,GK,1
29,1012,66,3.0,25.0,65.0,GK,1
34,1114,65,1.0,28.413793103448278,65.4,GK,1
34,1094,65,6.0,28.137931034482758,65.6,GK,1
24,1114,71,3.0,28.06896551724138,64.6,GK,1
28,1025,67,1.0,25.75862068965517,62.8,GK,1
29,1192,65,8.0,31.79310344827586,64.6,GK,1
30,1183,65,8.0,31.17241379310345,64.6,GK,1
34,1213,65,1.0,32.827586206896555,63.2,GK,1
29,872,66,3.0,20.06896551724138,66.2,GK,1
25,1080,70,4.0,27.03448275862069,64.2,GK,1
31,1110,65,5.0,29.06896551724138,64.6,GK,1
31,949,65,1.0,23.20689655172414,66.2,GK,1
24,1100,72,1.0,27.896551724137932,65.4,GK,1
35,966,65,1.0,23.448275862068964,65.2,GK,1
22,961,71,1.0,23.79310344827586,64.2,GK,1
36,1055,65,2.0,27.310344827586206,64.2,GK,1
25,1019,70,2.0,25.689655172413794,63.8,GK,1
25,1000,69,2.0,24.75862068965517,64.6,GK,1
33,1020,65,5.0,25.620689655172413,63.6,GK,1
27,1083,66,5.0,27.724137931034484,64.8,GK,1
26,1070,68,6.0,27.310344827586206,64.8,GK,1
23,1077,70,1.0,27.517241379310345,65.2,GK,1
24,1037,69,4.0,26.79310344827586,62.6,GK,1
25,1034,70,2.0,25.724137931034484,64.0,GK,1
25,909,68,2.0,22.06896551724138,64.6,GK,1
24,929,70,2.0,22.448275862068964,64.2,GK,1
29,1070,65,1.0,27.448275862068964,62.0,GK,1
29,1116,67,3.0,28.689655172413794,63.8,GK,1
19,935,80,1.0,22.79310344827586,66.0,GK,1
29,997,65,10.0,24.413793103448278,64.8,GK,1
19,909,79,2.0,22.0,64.4,GK,1
27,1078,66,3.0,27.482758620689655,65.2,GK,1
23,1080,71,2.0,26.93103448275862,65.2,GK,1
21,951,77,2.0,23.20689655172414,62.4,GK,1
25,1015,69,1.0,25.75862068965517,64.4,GK,1
25,974,71,4.0,23.620689655172413,63.4,GK,1
22,1091,75,3.0,28.0,63.6,GK,1
33,1098,65,3.0,29.03448275862069,63.2,GK,1
39,1102,65,2.0,29.275862068965516,63.6,GK,1
33,1079,65,1.0,28.310344827586206,63.2,GK,1
25,1091,67,2.0,27.79310344827586,66.0,GK,1
27,1019,69,2.0,25.79310344827586,63.4,GK,1
42,1296,65,1.0,35.241379310344826,63.8,GK,1
26,962,67,2.0,24.413793103448278,62.2,GK,1
28,1037,67,2.0,26.482758620689655,62.8,GK,1
31,1062,65,3.0,26.344827586206897,64.8,GK,1
29,1072,66,2.0,28.0,63.4,GK,1
28,1070,66,2.0,27.586206896551722,64.0,GK,1
21,1055,75,2.0,26.551724137931036,63.8,GK,1
23,1094,71,1.0,28.17241379310345,64.8,GK,1
29,1175,65,2.0,31.06896551724138,64.2,GK,1
22,1027,74,3.0,25.344827586206897,63.6,GK,1
29,1153,65,2.0,30.655172413793103,63.6,GK,1
25,1126,71,2.0,29.379310344827587,63.8,GK,1
28,1166,65,4.0,31.137931034482758,65.0,GK,1
30,959,65,3.0,23.413793103448278,64.8,GK,1
32,1039,65,2.0,26.75862068965517,63.4,GK,1
29,1078,65,2.0,27.551724137931036,63.2,GK,1
23,887,74,1.0,20.75862068965517,64.0,GK,1
29,1080,65,3.0,27.620689655172413,64.0,GK,1
38,1075,65,2.0,27.482758620689655,64.6,GK,1
36,1159,65,1.0,30.93103448275862,63.6,GK,1
25,989,70,2.0,24.896551724137932,62.4,GK,1
32,1095,65,2.0,28.620689655172413,63.4,GK,1
24,999,73,2.0,24.79310344827586,65.2,GK,1
21,1046,77,3.0,26.482758620689655,64.6,GK,1
35,1192,65,2.0,32.51724137931034,63.2,GK,1
21,1077,77,1.0,27.724137931034484,64.0,GK,1
27,1236,65,3.0,33.241379310344826,64.2,GK,1
28,1078,67,2.0,27.82758620689655,63.4,GK,1
29,1126,65,3.0,29.551724137931036,63.2,GK,1
20,1040,77,7.0,26.82758620689655,62.8,GK,1
22,1182,75,4.0,30.79310344827586,64.4,GK,1
28,1146,68,2.0,30.275862068965516,62.6,GK,1
25,1066,71,3.0,27.275862068965516,64.4,GK,1
36,1132,65,1.0,29.862068965517242,63.6,GK,1
28,1175,67,2.0,31.0,64.2,GK,1
29,925,67,4.0,21.82758620689655,64.4,GK,1
31,930,65,1.0,22.620689655172413,62.8,GK,1
29,1097,64,1.0,29.03448275862069,62.2,GK,1
25,1066,67,3.0,27.79310344827586,62.6,GK,1
20,1043,75,1.0,26.344827586206897,62.0,GK,1
23,1085,73,2.0,27.551724137931036,62.8,GK,1
20,1099,76,3.0,28.724137931034484,62.8,GK,1
31,1040,64,2.0,27.03448275862069,63.4,GK,1
20,1095,75,1.0,28.551724137931036,63.6,GK,1
24,1067,70,1.0,27.17241379310345,63.4,GK,1
27,1143,64,4.0,30.03448275862069,63.6,GK,1
35,923,64,5.0,23.03448275862069,62.6,GK,1
36,1121,64,1.0,30.06896551724138,63.0,GK,1
27,910,67,1.0,22.517241379310345,63.8,GK,1
31,1070,64,2.0,27.517241379310345,63.8,GK,1
29,1103,65,2.0,28.482758620689655,64.2,GK,1
25,1151,70,2.0,30.482758620689655,63.0,GK,1
23,1062,74,1.0,27.03448275862069,63.0,GK,1
32,1050,64,2.0,25.96551724137931,64.4,GK,1
37,1000,64,1.0,25.620689655172413,64.8,GK,1
36,1107,64,1.0,29.0,64.0,GK,1
23,1018,73,7.0,25.137931034482758,64.2,GK,1
37,1123,64,1.0,29.896551724137932,63.0,GK,1
25,1144,69,5.0,30.75862068965517,62.6,GK,1
20,873,75,3.0,20.96551724137931,64.0,GK,1
28,1062,65,4.0,26.551724137931036,62.6,GK,1
21,1062,78,5.0,27.82758620689655,61.8,GK,1
22,1088,74,2.0,28.620689655172413,62.0,GK,1
27,933,65,1.0,22.82758620689655,64.0,GK,1
24,1035,66,2.0,25.75862068965517,64.2,GK,1
29,1052,64,2.0,26.586206896551722,65.0,GK,1
24,1077,70,1.0,27.82758620689655,62.8,GK,1
22,1025,74,2.0,26.137931034482758,62.4,GK,1
24,1002,69,1.0,25.482758620689655,63.0,GK,1
26,1098,64,6.0,28.93103448275862,62.8,GK,1
35,1021,64,3.0,26.24137931034483,62.2,GK,1
23,1009,68,1.0,25.482758620689655,63.2,GK,1
