ID,Age,Nationality,Potential,Club,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,General,GK
111661,34,Cameroon,75,Fenerbahçe SK,39.0,1208,Right,2.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,73.0,190.0,5100.0,30.275862068965516,74.6
140082,36,Brazil,75,Cagliari,14.0,1076,Right,2.0,3.0,1.0,Medium/ Medium,Lean,GK,2016.0,2019.0,74.0,176.0,1500.0,26.689655172413794,72.4
201269,25,Denmark,80,Eintracht Frankfurt,21.0,1091,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2022.0,75.0,170.0,11500.0,26.20689655172414,72.4
158777,32,Germany,75,Hannover 96,22.0,1131,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2020.0,77.0,205.0,6900.0,27.620689655172413,73.6
214076,34,Uruguay,75,Puebla FC,7.0,1135,Left,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2018.0,72.0,168.0,4600.0,28.551724137931036,73.4
49472,35,France,75,Angers SCO,11.0,1093,Left,2.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,74.0,185.0,3100.0,27.06896551724138,73.4
114764,37,Spain,75,Girona FC,13.0,1120,Right,2.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,75.0,196.0,945.0,27.724137931034484,74.4
195668,28,Spain,76,Real Betis,17.0,1133,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2022.0,77.0,198.0,12000.0,28.03448275862069,74.8
225116,21,Italy,89,Napoli,24.0,1161,Left,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2023.0,75.0,183.0,27900.0,29.689655172413794,73.4
200798,31,Portugal,75,SC Braga,10.0,1187,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,75.0,190.0,8100.0,29.689655172413794,73.4
170084,31,Wales,75,Crystal Palace,34.0,1154,Right,2.0,3.0,1.0,Medium/ Medium,Lean,GK,2014.0,2021.0,78.0,198.0,7700.0,28.586206896551722,76.0
183141,28,Spain,75,Levante UD,17.0,1221,Left,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,75.0,201.0,9800.0,31.20689655172414,74.0
165735,36,Australia,75,Al Nassr,17.0,1171,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,76.0,192.0,1500.0,29.620689655172413,73.6
49000,36,Scotland,75,Rangers FC,22.0,1258,Right,2.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,72.0,163.0,1600.0,33.13793103448276,73.0
216939,27,Jamaica,78,Philadelphia Union,6.0,1148,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2014.0,2019.0,76.0,174.0,8700.0,28.862068965517242,73.2
240493,28,Greece,76,PAOK,1.0,1188,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,78.0,203.0,12000.0,30.551724137931036,72.2
231545,23,Portugal,80,Vitória Guimarães,7.0,1043,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2015.0,2022.0,75.0,172.0,14100.0,24.724137931034484,72.6
132740,33,Denmark,75,FC Midtjylland,16.0,1284,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,74.0,172.0,4400.0,33.51724137931034,74.0
165769,37,Brazil,75,Al Taawoun,10.0,1165,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,73.0,174.0,743.0,29.517241379310345,73.6
215698,22,France,83,LOSC Lille,18.0,1207,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2022.0,75.0,196.0,16500.0,30.724137931034484,74.2
152211,34,Austria,75,Bayer 04 Leverkusen,36.0,1169,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,72.0,172.0,4600.0,29.517241379310345,73.2
202410,28,Spain,77,CD Leganés,21.0,1272,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2015.0,2020.0,72.0,159.0,12000.0,32.93103448275862,74.6
189357,30,Chile,75,CD Everton de Viña del Mar,4.0,1325,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,72.0,165.0,5800.0,34.93103448275862,74.0
200110,27,Netherlands,78,AZ Alkmaar,11.0,1213,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,76.0,187.0,8700.0,31.448275862068964,72.2
206003,24,Switzerland,80,RB Leipzig,25.0,1238,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,75.0,198.0,11500.0,31.0,73.8
230323,34,Brazil,75,Fluminense,20.0,1113,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,75.0,194.0,5100.0,28.310344827586206,71.8
221130,24,France,78,OGC Nice,18.0,1262,Right,2.0,3.0,1.0,Medium/ Medium,Stocky,GK,2015.0,2021.0,71.0,185.0,11900.0,32.58620689655172,74.8
217805,25,Argentina,80,Gimnasia y Esgrima La Plata,11.0,1204,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2013.0,2020.0,73.0,174.0,10200.0,29.79310344827586,75.0
182736,35,Portugal,75,GD Chaves,5.0,1114,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,74.0,185.0,3300.0,27.517241379310345,72.8
215251,26,Argentina,78,Club Atlético Talleres,12.0,1183,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2020.0,74.0,185.0,9500.0,29.586206896551722,73.6
169181,32,Netherlands,75,Feyenoord,10.0,1337,Right,2.0,4.0,1.0,Medium/ Medium,Normal,GK,2014.0,2020.0,72.0,176.0,5400.0,35.58620689655172,73.8
206075,25,England,80,West Bromwich Albion,23.0,1200,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2022.0,76.0,187.0,12800.0,29.724137931034484,74.0
156412,37,Mexico,75,Cruz Azul,12.0,1166,Right,2.0,3.0,1.0,Medium/ Medium,Normal,GK,2009.0,2020.0,72.0,185.0,765.0,29.82758620689655,73.6
189707,34,Brazil,74,Bologna,20.0,1105,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2021.0,73.0,179.0,3900.0,27.551724137931036,72.2
200463,32,United States,74,Sporting Kansas City,6.0,1207,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2014.0,2020.0,73.0,190.0,4800.0,30.724137931034484,74.0
143632,36,Turkey,74,Fenerbahçe SK,23.0,1214,Right,2.0,2.0,1.0,Medium/ Medium,Stocky,GK,2002.0,2019.0,75.0,198.0,1400.0,30.96551724137931,73.2
215069,27,Argentina,77,PAOK,1.0,1196,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,75.0,168.0,10300.0,30.689655172413794,73.6
173857,34,Argentina,74,Estudiantes de La Plata,11.0,1162,Right,2.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,76.0,194.0,3400.0,29.724137931034484,72.0
144172,33,Turkey,74,Atiker Konyaspor,12.0,1160,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2020.0,73.0,172.0,5700.0,29.724137931034484,72.6
186680,30,Spain,74,UD Las Palmas,8.0,1159,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,77.0,203.0,5800.0,29.379310344827587,72.2
186681,33,Spain,74,Rayo Vallecano,13.0,1267,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2018.0,2021.0,72.0,170.0,6300.0,32.96551724137931,73.0
177475,30,Germany,74,Borussia Mönchengladbach,17.0,1151,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2019.0,72.0,172.0,6100.0,28.310344827586206,74.2
205409,31,Uruguay,74,Monarcas Morelia,8.0,1147,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2018.0,72.0,174.0,5800.0,29.379310344827587,71.8
219754,23,Portugal,79,SL Benfica,7.0,1190,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2017.0,2020.0,75.0,192.0,11400.0,29.448275862068964,72.2
179820,34,United States,74,New York Red Bulls,6.0,1185,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2012.0,2018.0,73.0,201.0,3400.0,30.06896551724138,73.2
205942,29,Romania,76,Kayserispor,11.0,1194,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,74.0,185.0,9500.0,31.0,72.2
105846,38,Poland,74,Bournemouth,24.0,1159,Right,2.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2019.0,76.0,192.0,713.0,29.75862068965517,71.8
53110,35,Scotland,74,Celtic,20.0,1195,Left,2.0,3.0,1.0,Medium/ Medium,Lean,GK,2014.0,2020.0,76.0,183.0,2400.0,30.551724137931036,72.0
205186,26,Argentina,78,Tottenham Hotspur,46.0,1365,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2017.0,2022.0,77.0,198.0,9600.0,35.827586206896555,76.2
192397,28,Brazil,77,Sampdoria,23.0,1202,Right,2.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2022.0,73.0,183.0,8700.0,30.96551724137931,73.2
219793,22,France,81,RSC Anderlecht,11.0,1177,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2022.0,74.0,194.0,10200.0,29.103448275862068,74.0
210327,25,Greece,78,Olympiacos CFP,1.0,1152,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2018.0,2020.0,76.0,187.0,11400.0,29.310344827586206,71.8
189084,29,Curacao,75,PSV,11.0,1189,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,74.0,179.0,6400.0,30.344827586206897,72.8
239272,24,Greece,77,AEK Athens,1.0,1109,Left,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2016.0,2022.0,77.0,201.0,11400.0,27.655172413793103,73.4
190120,28,Sweden,74,En Avant de Guingamp,16.0,1199,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2020.0,74.0,185.0,7900.0,30.379310344827587,74.8
162220,29,Turkey,75,Royal Antwerp FC,9.0,1219,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,73.0,183.0,6900.0,31.551724137931036,73.8
230320,30,Brazil,74,Bahia,9.0,1123,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,187.0,6900.0,28.20689655172414,73.4
183475,28,Norway,75,Odense Boldklub,10.0,1141,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,73.0,181.0,6000.0,29.03448275862069,73.4
222900,26,Netherlands,78,SC Heerenveen,7.0,1294,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,75.0,194.0,7900.0,34.275862068965516,71.8
230324,26,Brazil,74,Grêmio,18.0,1047,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,76.0,194.0,7100.0,25.413793103448278,73.6
153275,32,France,74,Racing Club de Lens,8.0,1129,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2018.0,2020.0,71.0,165.0,5700.0,28.482758620689655,72.8
214979,24,Argentina,80,Udinese,14.0,1140,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2018.0,2023.0,75.0,205.0,11000.0,28.93103448275862,73.6
201931,25,Brazil,78,Perugia,3.0,1138,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2022.0,76.0,198.0,8100.0,28.96551724137931,72.6
227275,22,Argentina,82,Boca Juniors,12.0,1163,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,76.0,209.0,9600.0,29.620689655172413,70.4
150477,33,France,74,Sporting CP,9.0,1176,Left,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2019.0,74.0,168.0,5700.0,30.103448275862068,72.6
212432,26,Korea Republic,76,Daegu FC,5.0,1119,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2013.0,2023.0,74.0,165.0,6200.0,28.517241379310345,71.0
193247,27,Austria,77,Grasshopper Club Zürich,11.0,1102,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2017.0,2019.0,74.0,176.0,7200.0,27.82758620689655,71.6
212197,25,Portugal,78,SV Darmstadt 98,13.0,1122,Right,1.0,4.0,1.0,Medium/ Medium,Normal,GK,2016.0,2020.0,74.0,179.0,8400.0,27.0,73.4
53739,35,England,74,Manchester United,39.0,1300,Right,1.0,4.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,76.0,183.0,2500.0,34.13793103448276,74.0
186098,30,Mexico,74,Club León,19.0,1243,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,74.0,185.0,6100.0,32.58620689655172,72.6
148212,34,Russia,74,Spartak Moscow,1.0,1122,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2011.0,2020.0,76.0,198.0,4800.0,27.689655172413794,72.2
162297,32,Italy,74,Inter,34.0,1027,Left,2.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,75.0,181.0,5500.0,25.344827586206897,72.2
193786,26,Italy,75,Frosinone,11.0,1120,Right,1.0,1.0,1.0,Medium/ Medium,Lean,GK,2018.0,2022.0,74.0,176.0,8500.0,28.517241379310345,71.8
150278,38,Czech Republic,73,SV Werder Bremen,10.0,1052,Right,2.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,76.0,198.0,459.0,26.0,68.0
188938,32,Argentina,73,Real Zaragoza,7.0,1145,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,73.0,183.0,3700.0,28.82758620689655,72.6
223249,30,Chile,73,Racing Club,12.0,1117,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,74.0,201.0,3800.0,27.413793103448278,72.8
204308,25,Belgium,77,KAS Eupen,8.0,1166,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2013.0,2020.0,74.0,194.0,5800.0,29.379310344827587,72.8
230170,26,Brazil,73,América FC (Minas Gerais),10.0,1137,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,179.0,5300.0,28.551724137931036,72.6
194333,30,Poland,73,1. FC Union Berlin,19.0,1099,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,75.0,179.0,4100.0,26.344827586206897,73.2
230175,26,Brazil,73,Atlético Mineiro,20.0,1102,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,183.0,5300.0,27.689655172413794,72.2
110638,39,Spain,73,Cádiz CF,4.0,1186,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2019.0,75.0,172.0,432.0,30.310344827586206,72.0
193331,27,England,75,Newcastle United,26.0,1191,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2014.0,2019.0,75.0,194.0,6400.0,30.620689655172413,71.2
205878,24,Greece,78,SV Werder Bremen,13.0,1178,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,77.0,201.0,6900.0,30.17241379310345,71.6
207935,31,Argentina,73,Universidad Católica,7.0,1122,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,75.0,198.0,3400.0,28.379310344827587,73.4
121937,34,Germany,73,Fortuna Düsseldorf,17.0,1145,Right,2.0,3.0,1.0,Medium/ Medium,Normal,GK,2013.0,2019.0,75.0,205.0,2900.0,29.137931034482758,71.8
224599,27,China PR,76,Shanghai SIPG FC,10.0,1207,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2013.0,2020.0,75.0,183.0,7700.0,31.344827586206897,72.2
156253,30,England,73,Aberdeen,6.0,1245,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2016.0,2020.0,78.0,187.0,4500.0,32.689655172413794,71.8
184926,30,Brazil,74,FC Porto,8.0,1158,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2012.0,2019.0,78.0,201.0,6200.0,29.0,72.8
232543,40,Argentina,73,Patronato,6.0,1107,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2003.0,2019.0,73.0,179.0,392.0,27.103448275862068,73.0
2147,35,Netherlands,73,Everton,30.0,1125,Right,2.0,4.0,1.0,Medium/ Medium,Lean,GK,2016.0,2019.0,78.0,203.0,1800.0,28.24137931034483,73.0
170597,30,Netherlands,73,Norwich City,17.0,1182,Left,2.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2020.0,74.0,163.0,4900.0,30.310344827586206,71.2
157804,32,England,73,Derby County,25.0,1133,Right,2.0,4.0,1.0,Medium/ Medium,Stocky,GK,2015.0,2020.0,75.0,190.0,4400.0,27.93103448275862,72.2
184436,28,England,75,Cardiff City,28.0,1211,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2022.0,74.0,194.0,6900.0,31.344827586206897,72.0
165493,33,Argentina,73,San Lorenzo de Almagro,12.0,1225,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2021.0,75.0,192.0,3000.0,32.03448275862069,71.8
215417,26,Germany,76,1. FC Nürnberg,15.0,1139,Right,2.0,1.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,198.0,6500.0,28.75862068965517,71.8
207998,25,Wales,76,Leicester City,32.0,1140,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2022.0,75.0,194.0,7000.0,29.06896551724138,70.6
110974,34,Spain,73,SD Eibar,13.0,1209,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2015.0,2019.0,73.0,168.0,3400.0,31.137931034482758,71.8
228736,20,Venezuela,83,Millonarios FC,2.0,1265,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,71.0,179.0,8000.0,32.48275862068966,72.6
172939,33,Republic of Ireland,73,Sheffield Wednesday,17.0,1226,Left,1.0,4.0,1.0,Medium/ Medium,Normal,GK,2014.0,2019.0,74.0,190.0,3800.0,32.0,72.8
178571,37,Brazil,73,Boavista FC,4.0,1220,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,73.0,172.0,567.0,31.517241379310345,70.6
176526,34,Uruguay,73,Club Atlético Colón,9.0,1272,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,74.0,179.0,2400.0,33.206896551724135,72.2
199568,26,Greece,74,Ajax,11.0,1192,Left,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,70.0,185.0,4700.0,30.551724137931036,72.2
234642,26,Senegal,76,Stade de Reims,12.0,947,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2016.0,2020.0,78.0,190.0,7200.0,22.482758620689655,70.2
164505,33,United States,73,Atlanta United,5.0,1165,Left,2.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2023.0,76.0,209.0,3000.0,29.551724137931036,72.2
192665,31,Germany,73,FC Augsburg,15.0,1105,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2020.0,77.0,187.0,4100.0,26.655172413793103,71.0
193186,28,Philippines,75,Cardiff City,28.0,1207,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2017.0,2021.0,75.0,196.0,6900.0,31.620689655172413,70.4
182435,29,Australia,74,Nagoya Grampus,6.0,1145,Right,2.0,3.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,76.0,185.0,4100.0,29.137931034482758,69.0
228777,22,Colombia,82,Atlético Huila,2.0,1064,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2023.0,74.0,176.0,7200.0,25.551724137931036,71.6
215985,29,Argentina,75,Atlético Nacional,4.0,1318,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2023.0,71.0,168.0,4800.0,33.89655172413793,73.2
230328,30,Brazil,73,Santos,11.0,1112,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,75.0,181.0,4900.0,28.20689655172414,71.0
230330,34,Brazil,73,Chapecoense,10.0,1140,Left,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,73.0,172.0,3100.0,28.862068965517242,72.2
214462,22,Colombia,80,Club Atlético Banfield,8.0,1214,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2015.0,2020.0,73.0,168.0,7000.0,31.24137931034483,71.4
199103,31,Ecuador,73,Vélez Sarsfield,10.0,1095,Right,1.0,4.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,77.0,185.0,3600.0,27.689655172413794,70.2
204234,26,Spain,77,CF Reus Deportiu,6.0,1113,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,71.0,174.0,5900.0,27.79310344827586,72.0
18122,37,France,73,Sporting de Charleroi,6.0,1073,Left,2.0,3.0,1.0,Medium/ Medium,Normal,GK,2014.0,2019.0,73.0,190.0,405.0,26.551724137931036,71.8
174542,37,Chile,73,Universidad de Chile,5.0,1246,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2011.0,2019.0,72.0,192.0,378.0,32.758620689655174,72.2
155344,35,Korea Republic,73,Suwon Samsung Bluewings,4.0,1124,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2018.0,72.0,172.0,1200.0,28.482758620689655,71.6
215250,31,Argentina,73,Belgrano de Córdoba,10.0,1132,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2007.0,2021.0,74.0,192.0,3500.0,28.06896551724138,70.6
204246,26,England,77,Fulham,30.0,1067,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2011.0,2021.0,76.0,181.0,7100.0,25.93103448275862,73.4
169697,31,Republic of Ireland,73,Middlesbrough,31.0,1172,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2017.0,2021.0,74.0,172.0,4600.0,29.482758620689655,70.6
190947,26,Denmark,76,FC Utrecht,11.0,1166,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,77.0,203.0,5500.0,29.482758620689655,73.2
203239,27,Brazil,75,CD Feirense,8.0,1159,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,76.0,194.0,7000.0,29.06896551724138,70.4
143598,36,Argentina,73,Club Atlético Aldosivi,5.0,1002,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,75.0,190.0,798.0,23.655172413793103,71.0
190459,28,Norway,75,Rosenborg BK,6.0,1202,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2023.0,74.0,192.0,4600.0,31.310344827586206,71.6
241671,22,Croatia,80,Dinamo Zagreb,1.0,1002,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2022.0,74.0,174.0,8200.0,23.17241379310345,71.0
149258,35,Italy,72,Crotone,2.0,918,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2015.0,2022.0,74.0,183.0,1200.0,22.103448275862068,69.2
183567,29,Netherlands,73,Swansea City,16.0,1193,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,76.0,194.0,4800.0,29.79310344827586,72.8
148496,38,Poland,72,Legia Warszawa,4.0,1165,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2019.0,74.0,190.0,294.0,30.379310344827587,69.0
163600,31,England,72,Wolverhampton Wanderers,31.0,1073,Right,2.0,3.0,1.0,Medium/ Medium,Stocky,GK,2017.0,2020.0,76.0,214.0,3600.0,26.551724137931036,71.2
175897,29,Kosovo,72,Çaykur Rizespor,9.0,1123,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,192.0,4200.0,28.275862068965516,70.6
211738,25,Netherlands,75,SC Freiburg,12.0,1079,Right,1.0,4.0,1.0,Medium/ Medium,Normal,GK,2018.0,2022.0,76.0,187.0,5200.0,25.862068965517242,70.6
182043,31,China PR,72,Guangzhou Evergrande Taobao FC,10.0,1109,Right,2.0,3.0,1.0,Medium/ Medium,Normal,GK,2013.0,2020.0,75.0,183.0,4200.0,28.103448275862068,71.2
159265,37,Italy,72,Benevento,2.0,1173,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,179.0,336.0,30.310344827586206,69.8
193314,27,Spain,75,Levante UD,12.0,1230,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2022.0,72.0,172.0,5700.0,31.896551724137932,71.0
232229,20,Netherlands,82,Feyenoord,5.0,1104,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2023.0,75.0,161.0,6200.0,27.448275862068964,72.0
121134,35,Germany,72,FC Red Bull Salzburg,12.0,1167,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2010.0,2019.0,74.0,194.0,1100.0,28.96551724137931,71.4
222511,23,Argentina,79,Defensa y Justicia,6.0,1181,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,74.0,183.0,5500.0,29.655172413793103,71.4
190769,28,Italy,74,Spezia,3.0,1101,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,74.0,176.0,4200.0,28.03448275862069,70.6
193336,28,Slovenia,74,Sampdoria,18.0,1089,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,76.0,205.0,4600.0,27.896551724137932,70.0
202811,25,Argentina,77,Arsenal,40.0,1263,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2010.0,2020.0,76.0,187.0,5800.0,32.93103448275862,72.2
186941,30,Germany,72,Fortuna Düsseldorf,15.0,1057,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,75.0,190.0,3600.0,25.551724137931036,70.4
207683,25,Greece,75,Panathinaikos FC,1.0,1143,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,74.0,176.0,6300.0,29.379310344827587,70.8
209990,25,Austria,76,SK Rapid Wien,10.0,1049,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2022.0,76.0,198.0,4500.0,25.06896551724138,70.0
185427,27,Norway,74,Aston Villa,11.0,1190,Right,1.0,4.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,76.0,198.0,5000.0,29.896551724137932,72.8
223573,29,Morocco,73,Málaga CF,6.0,1252,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,75.0,196.0,4000.0,32.62068965517241,71.2
241247,29,China PR,73,Guizhou Hengfeng FC,9.0,1009,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2014.0,2019.0,73.0,163.0,5400.0,24.517241379310345,71.4
52326,33,Switzerland,72,Leicester City,30.0,1159,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,75.0,187.0,3000.0,29.620689655172413,72.4
184422,36,Argentina,72,San Martín de San Juan,5.0,994,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2011.0,2021.0,74.0,179.0,616.0,22.82758620689655,73.6
190569,32,United States,72,Seattle Sounders FC,5.0,1211,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2013.0,2019.0,75.0,194.0,2700.0,31.344827586206897,70.6
