ID,Age,Nationality,Potential,Club,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,Forward,Mid,Back,General,GK
213345,22,France,87,FC Bayern München,85.0,1918,Right,2.0,3.0,5.0,Medium/ Low,Lean,LM,2015.0,2023.0,70.0,157.0,58700.0,79.0,76.875,49.5,68.0,4.2
212188,22,Germany,87,RB Leipzig,70.0,1967,Right,3.0,4.0,3.0,High/ Medium,Normal,RW,2016.0,2020.0,71.0,165.0,61200.0,81.0,75.125,54.8,68.65517241379311,10.0
210008,23,France,87,Paris Saint-Germain,91.0,2184,Left,2.0,3.0,3.0,High/ Medium,Lean,CM,2012.0,2019.0,76.0,176.0,63500.0,77.375,79.5,78.1,76.34482758620689,10.4
209658,23,Germany,88,FC Bayern München,85.0,2203,Right,3.0,4.0,3.0,High/ High,Lean,CM,2018.0,2022.0,74.0,174.0,58700.0,78.25,80.375,78.9,76.79310344827586,11.2
208808,26,Netherlands,84,Sevilla FC,28.0,2056,Right,2.0,4.0,5.0,High/ Low,Lean,RM,2018.0,2023.0,69.0,159.0,66300.0,81.125,79.0,56.5,71.89655172413794,9.8
208670,25,Morocco,86,Ajax,28.0,2098,Left,3.0,2.0,4.0,High/ High,Lean,RAM,2016.0,2021.0,71.0,143.0,47900.0,77.0,81.375,67.2,73.44827586206897,10.2
208618,27,Spain,83,Real Madrid,205.0,2048,Right,2.0,4.0,4.0,High/ High,Normal,RW,2015.0,2021.0,68.0,154.0,55400.0,78.375,80.125,62.8,71.48275862068965,10.0
208418,24,Belgium,86,Dalian YiFang FC,20.0,2015,Right,3.0,4.0,4.0,High/ Medium,Lean,LM,2018.0,2021.0,71.0,161.0,73400.0,80.125,77.625,56.4,70.37931034482759,9.8
208093,26,Spain,85,Villarreal CF,53.0,1967,Left,1.0,4.0,4.0,High/ Medium,Lean,LS,2018.0,2023.0,71.0,170.0,69600.0,78.25,72.5,58.7,68.37931034482759,11.2
207863,29,Brazil,83,FC Porto,22.0,1788,Right,3.0,3.0,2.0,Medium/ High,Normal,RCB,2016.0,2021.0,75.0,190.0,40000.0,55.375,59.875,75.9,62.51724137931034,10.0
206545,26,Spain,84,Villarreal CF,49.0,2121,Right,2.0,4.0,4.0,Medium/ Medium,Lean,RCM,2011.0,2022.0,70.0,165.0,65300.0,76.625,79.875,73.1,73.93103448275862,10.0
206113,22,Germany,88,FC Bayern München,85.0,2041,Right,2.0,4.0,4.0,High/ Medium,Normal,ST,2017.0,2020.0,69.0,165.0,59500.0,80.125,77.75,60.2,71.20689655172414,10.0
204639,27,Montenegro,86,Atlético Madrid,67.0,1696,Right,2.0,3.0,2.0,Medium/ High,Lean,CB,2015.0,2020.0,74.0,174.0,55300.0,52.125,56.625,74.8,58.793103448275865,13.2
203574,24,England,87,Manchester City,125.0,1858,Right,2.0,4.0,3.0,High/ Medium,Lean,RCB,2016.0,2022.0,74.0,154.0,54900.0,61.75,68.75,79.3,65.06896551724138,10.2
202651,24,Spain,86,Milan,115.0,1959,Left,3.0,3.0,4.0,High/ Medium,Lean,RW,2015.0,2022.0,69.0,154.0,58600.0,78.625,80.125,52.4,68.24137931034483,11.2
202166,24,Germany,86,Paris Saint-Germain,91.0,2112,Right,3.0,5.0,4.0,Medium/ Medium,Lean,CM,2017.0,2021.0,74.0,170.0,62600.0,81.125,81.625,66.4,73.96551724137932,10.0
201995,25,Brazil,85,West Ham United,110.0,2042,Right,3.0,4.0,4.0,High/ Medium,Normal,LM,2018.0,2022.0,69.0,154.0,62200.0,78.25,79.5,66.6,71.75862068965517,8.6
200949,25,Brazil,84,Tottenham Hotspur,115.0,2075,Right,3.0,3.0,4.0,High/ Medium,Normal,RM,2018.0,2023.0,69.0,154.0,59700.0,78.75,77.75,60.6,72.44827586206897,10.8
200888,26,Portugal,86,FC Porto,21.0,2028,Right,3.0,3.0,3.0,Medium/ High,Normal,CDM,2015.0,2022.0,74.0,183.0,56000.0,71.25,74.0,78.6,70.82758620689656,11.6
200724,28,Spain,85,Real Madrid,180.0,1855,Right,2.0,4.0,2.0,Medium/ High,Normal,CB,2010.0,2021.0,71.0,168.0,52100.0,59.125,63.25,78.3,64.72413793103448,10.2
199914,27,Brazil,83,Napoli,87.0,2157,Right,2.0,3.0,4.0,Medium/ High,Normal,RCM,2015.0,2023.0,69.0,163.0,45100.0,76.5,79.75,81.7,75.58620689655173,8.8
199845,30,Italy,83,Lazio,64.0,1849,Left,2.0,3.0,3.0,Medium/ Medium,Normal,CB,2018.0,2023.0,76.0,194.0,32299.999999999996,57.625,63.5,77.0,64.86206896551724,10.6
199564,26,Spain,86,FC Barcelona,170.0,2106,Right,3.0,3.0,4.0,High/ High,Normal,RB,2013.0,2022.0,70.0,150.0,56300.0,74.375,79.0,79.4,72.96551724137932,13.2
198329,27,Spain,84,Valencia CF,57.0,2060,Left,2.0,3.0,4.0,High/ Medium,Lean,ST,2014.0,2022.0,72.0,170.0,66300.0,80.375,76.0,59.0,72.10344827586206,9.2
197965,28,Portugal,83,SL Benfica,22.0,2149,Right,3.0,4.0,3.0,High/ Medium,Lean,LCM,2013.0,2022.0,70.0,159.0,51000.0,77.375,81.0,70.4,74.89655172413794,12.4
195365,27,Slovenia,83,RB Leipzig,74.0,2076,Right,2.0,4.0,3.0,High/ High,Lean,LCM,2017.0,2021.0,70.0,148.0,45100.0,74.5,79.75,70.5,72.62068965517241,10.6
193474,28,Senegal,83,Everton,125.0,2055,Right,2.0,3.0,3.0,Medium/ High,Lean,RDM,2016.0,2022.0,69.0,146.0,39900.0,70.25,73.5,80.4,72.0,9.4
192883,29,Armenia,83,Arsenal,145.0,2100,Right,3.0,5.0,4.0,Medium/ Medium,Normal,RM,2018.0,2021.0,70.0,165.0,48500.0,78.75,79.625,65.5,73.58620689655173,8.4
192638,27,Spain,84,Chelsea,130.0,2201,Left,2.0,3.0,3.0,High/ Low,Lean,LB,2016.0,2023.0,74.0,192.0,46200.0,77.75,78.25,80.1,76.79310344827586,10.0
190547,30,Poland,83,AS Monaco,86.0,1582,Right,3.0,2.0,2.0,Low/ Medium,Normal,RCB,2016.0,2021.0,75.0,176.0,36100.0,47.75,49.5,72.9,55.6551724137931,9.4
189712,28,Netherlands,83,Olympique de Marseille,66.0,2139,Left,3.0,3.0,3.0,Medium/ High,Normal,CDM,2018.0,2023.0,73.0,176.0,39900.0,75.75,78.875,79.0,75.20689655172414,8.6
189068,29,Netherlands,83,Sporting CP,26.0,1793,Right,3.0,3.0,2.0,Medium/ Medium,Lean,ST,2016.0,2021.0,77.0,196.0,52000.0,75.125,68.125,55.6,62.827586206896555,10.4
188152,26,Brazil,84,Shanghai SIPG FC,29.0,2022,Right,3.0,3.0,4.0,Medium/ Medium,Lean,LCM,2017.0,2020.0,70.0,146.0,69400.0,77.125,79.375,62.9,70.20689655172414,12.2
186627,27,Italy,83,OGC Nice,55.0,1914,Right,4.0,4.0,4.0,Medium/ Low,Normal,LS,2016.0,2019.0,74.0,194.0,52300.0,79.125,74.5,50.2,68.37931034482759,2.4
185221,30,Brazil,83,Olympique de Marseille,63.0,2025,Left,3.0,3.0,3.0,Medium/ High,Lean,LCB,2017.0,2021.0,74.0,172.0,36100.0,66.375,70.625,79.3,70.75862068965517,10.4
184942,28,Brazil,83,Al Nassr,64.0,2073,Right,2.0,3.0,4.0,High/ Medium,Stocky,CAM,2018.0,2021.0,68.0,150.0,44200.0,79.125,79.5,61.9,72.34482758620689,11.4
179944,31,Brazil,83,Chelsea,130.0,2074,Right,4.0,3.0,3.0,Medium/ Medium,Normal,LCB,2016.0,2019.0,74.0,190.0,32400.0,67.375,70.25,77.2,72.3103448275862,10.8
178088,30,Spain,83,Manchester United,160.0,1984,Left,3.0,3.0,4.0,Medium/ Medium,Lean,RM,2014.0,2019.0,67.0,139.0,45300.0,77.75,79.625,55.2,69.82758620689656,9.2
177610,29,Spain,83,FC Bayern München,94.0,1948,Right,3.0,3.0,2.0,Medium/ Medium,Normal,CDM,2012.0,2021.0,76.0,190.0,33000.0,63.5,68.125,79.7,68.37931034482759,9.0
177457,29,Germany,83,Bayer 04 Leverkusen,82.0,2049,Right,3.0,3.0,2.0,High/ High,Lean,RB,2009.0,2021.0,73.0,179.0,34000.0,71.0,74.25,80.5,72.0,8.8
176266,31,Brazil,83,Lazio,64.0,2095,Right,3.0,3.0,3.0,Medium/ High,Normal,LDM,2017.0,2020.0,70.0,172.0,29800.0,72.0,75.875,78.8,73.93103448275862,7.4
162895,31,Spain,83,Chelsea,140.0,2040,Right,4.0,3.0,3.0,High/ Medium,Normal,CM,2014.0,2019.0,70.0,170.0,40700.0,75.625,78.875,66.4,71.65517241379311,10.8
162240,30,Belgium,83,Tottenham Hotspur,120.0,2177,Left,3.0,2.0,4.0,Medium/ Medium,Normal,CM,2012.0,2019.0,73.0,181.0,44400.0,77.625,79.875,78.6,75.72413793103448,14.2
156616,35,France,83,FC Bayern München,72.0,1929,Right,4.0,4.0,5.0,Medium/ Medium,Normal,LM,2007.0,2019.0,67.0,159.0,19000.0,77.375,78.125,52.6,67.82758620689656,9.4
53302,34,Italy,83,Roma,80.0,2101,Right,3.0,4.0,2.0,Medium/ High,Normal,RDM,2002.0,2019.0,72.0,183.0,13600.0,67.5,71.375,79.5,73.75862068965517,9.8
235243,18,Netherlands,91,Ajax,11.0,1937,Right,2.0,4.0,2.0,Medium/ Medium,Normal,RCB,2016.0,2021.0,74.0,196.0,43200.0,64.875,66.875,76.7,67.51724137931035,11.2
231866,22,Spain,87,Atlético Madrid,59.0,2055,Right,1.0,3.0,4.0,Medium/ High,Lean,CM,2018.0,2023.0,75.0,181.0,61600.0,74.0,77.625,76.1,71.86206896551724,9.8
230658,21,Brazil,90,FC Barcelona,125.0,2120,Right,1.0,3.0,4.0,Medium/ Medium,Normal,LCM,2018.0,2024.0,67.0,161.0,73100.0,75.875,79.125,73.7,74.10344827586206,11.0
230258,30,Brazil,82,Atlético Mineiro,46.0,2061,Right,1.0,4.0,2.0,High/ Medium,Lean,RCM,2018.0,2018.0,69.0,154.0,31400.0,69.5,74.75,79.2,71.72413793103448,12.4
230225,34,Brazil,82,Cruzeiro,39.0,2003,Right,1.0,3.0,2.0,High/ Medium,Normal,RCB,2018.0,2021.0,71.0,181.0,12400.0,63.375,62.125,74.9,68.96551724137932,14.6
227055,23,Portugal,87,Atlético Madrid,59.0,2023,Right,3.0,3.0,5.0,High/ Medium,Lean,RM,2018.0,2023.0,68.0,159.0,62700.0,77.625,77.25,61.1,71.20689655172414,8.6
224411,21,Portugal,86,Valencia CF,36.0,2006,Right,1.0,3.0,4.0,High/ Low,Normal,LM,2018.0,2024.0,70.0,150.0,63100.0,78.5,77.0,57.1,70.20689655172414,10.0
223959,22,Uruguay,87,Arsenal,98.0,2111,Right,2.0,3.0,3.0,Medium/ High,Normal,LCM,2018.0,2023.0,66.0,141.0,49400.0,71.375,76.125,79.2,74.13793103448276,7.8
222737,21,Brazil,89,FC Barcelona,140.0,1984,Left,2.0,4.0,4.0,Medium/ Medium,Normal,RW,2018.0,2023.0,68.0,163.0,70900.0,79.75,79.125,51.6,69.27586206896552,10.6
220814,22,France,88,Atlético Madrid,53.0,1953,Left,1.0,3.0,3.0,Medium/ High,Normal,LB,2015.0,2024.0,72.0,168.0,57400.0,66.5,69.5,79.9,68.27586206896552,9.8
220440,23,France,88,FC Barcelona,135.0,1775,Left,1.0,4.0,2.0,Medium/ High,Lean,LCB,2018.0,2023.0,73.0,179.0,58500.0,58.375,64.25,76.5,62.10344827586207,9.6
216354,27,Croatia,83,TSG 1899 Hoffenheim,54.0,2013,Right,2.0,4.0,4.0,Medium/ Medium,Normal,LCM,2015.0,2022.0,70.0,161.0,46200.0,80.625,75.375,52.2,70.13793103448276,11.6
216267,24,Scotland,87,Liverpool,98.0,2023,Left,1.0,2.0,3.0,High/ High,Lean,LB,2017.0,2021.0,70.0,141.0,48400.0,71.0,74.125,77.8,70.55172413793103,10.0
216194,28,Spain,83,Athletic Club de Bilbao,33.0,1940,Right,2.0,3.0,3.0,Medium/ High,Stocky,RCM,2018.0,2022.0,71.0,176.0,43500.0,64.0,71.875,74.8,67.58620689655173,10.2
212404,24,Italy,87,Juventus,110.0,2096,Left,2.0,3.0,5.0,High/ High,Lean,RM,2017.0,2022.0,73.0,170.0,50900.0,78.375,79.875,65.9,72.93103448275862,12.8
212194,22,Germany,88,Bayer 04 Leverkusen,68.0,1905,Right,2.0,4.0,4.0,Medium/ Medium,Lean,LM,2014.0,2021.0,73.0,185.0,58000.0,78.375,78.125,52.3,66.17241379310344,11.0
211320,23,Italy,86,Juventus,95.0,1705,Right,2.0,3.0,2.0,Low/ Medium,Lean,CB,2015.0,2021.0,75.0,185.0,42300.0,54.75,57.875,74.8,60.172413793103445,6.0
210617,23,Spain,86,Milan,94.0,1968,Left,2.0,2.0,4.0,Medium/ High,Lean,RM,2018.0,2023.0,72.0,148.0,51500.0,78.0,78.5,57.7,68.03448275862068,13.2
210514,24,Portugal,88,Juventus,95.0,2174,Right,2.0,3.0,4.0,High/ Medium,Lean,RB,2018.0,2023.0,72.0,163.0,47200.0,76.75,78.75,78.5,75.62068965517241,11.6
210413,23,Italy,89,Milan,84.0,1750,Left,2.0,3.0,2.0,Medium/ High,Normal,LCB,2015.0,2022.0,74.0,172.0,50400.0,55.75,59.5,76.1,61.172413793103445,10.4
209989,25,Ghana,88,Atlético Madrid,59.0,2068,Right,1.0,3.0,3.0,High/ High,Lean,CDM,2015.0,2023.0,73.0,170.0,57400.0,72.0,75.875,78.5,72.20689655172414,9.8
209297,25,Brazil,84,Manchester United,140.0,2180,Left,1.0,4.0,4.0,High/ High,Lean,CM,2018.0,2023.0,67.0,141.0,51000.0,75.875,79.125,76.6,75.79310344827586,12.8
208830,31,England,82,Leicester City,96.0,2082,Right,3.0,3.0,3.0,High/ High,Lean,ST,2012.0,2022.0,70.0,163.0,38000.0,78.875,73.0,64.1,72.48275862068965,12.4
208596,24,Italy,87,Torino,58.0,1962,Right,3.0,5.0,3.0,High/ High,Normal,LS,2015.0,2021.0,71.0,159.0,53300.0,77.125,68.75,55.0,68.41379310344827,10.6
208448,26,Sweden,83,RB Leipzig,67.0,1936,Right,2.0,4.0,4.0,Medium/ Medium,Normal,LM,2015.0,2022.0,70.0,163.0,46200.0,76.0,77.875,54.7,67.51724137931035,11.0
207494,25,England,83,Manchester United,140.0,2095,Right,2.0,3.0,4.0,High/ High,Lean,CAM,2010.0,2021.0,69.0,137.0,51000.0,79.875,78.875,65.5,73.27586206896552,10.8
207471,29,Argentina,82,Sevilla FC,27.0,1969,Left,2.0,3.0,4.0,Medium/ High,Normal,LCM,2016.0,2021.0,73.0,181.0,45200.0,77.625,78.125,61.4,68.65517241379311,11.6
205678,28,Bosnia Herzegovina,82,Medipol Başakşehir FK,40.0,2054,Right,2.0,4.0,4.0,High/ Medium,Lean,RM,2011.0,2021.0,68.0,139.0,42800.0,78.375,77.375,60.9,71.3103448275862,12.8
205452,25,Germany,84,Chelsea,110.0,1843,Right,2.0,3.0,2.0,Medium/ High,Lean,CB,2017.0,2022.0,75.0,187.0,43300.0,58.25,62.375,77.1,64.0,11.8
203551,27,Italy,83,Roma,73.0,2253,Right,3.0,3.0,4.0,High/ Medium,Lean,RB,2010.0,2023.0,68.0,148.0,36400.0,77.625,78.25,77.5,78.75862068965517,9.6
202371,26,Belgium,83,Paris Saint-Germain,87.0,2162,Right,2.0,4.0,3.0,High/ High,Normal,RM,2016.0,2020.0,75.0,198.0,40400.0,78.0,77.875,79.3,75.48275862068965,10.2
201956,27,Senegal,82,FC Schalke 04,41.0,1840,Right,2.0,3.0,3.0,Medium/ High,Lean,CB,2018.0,2022.0,77.0,187.0,31500.0,62.125,64.875,76.6,64.06896551724138,12.0
201455,25,Central African Rep.,85,Valencia CF,46.0,2171,Left,2.0,2.0,4.0,High/ Medium,Lean,CM,2018.0,2022.0,74.0,176.0,59800.0,77.125,78.5,80.8,75.86206896551724,10.6
201400,25,Brazil,87,FC Barcelona,165.0,2091,Left,2.0,4.0,4.0,High/ High,Normal,CAM,2013.0,2020.0,69.0,157.0,62700.0,77.5,79.5,71.1,73.06896551724138,10.4
201305,27,Brazil,83,Valencia CF,44.0,1959,Right,2.0,2.0,2.0,Low/ High,Lean,LCB,2017.0,2022.0,74.0,174.0,45700.0,62.25,66.0,77.8,68.0,11.6
201153,25,Spain,85,Chelsea,135.0,1886,Right,3.0,4.0,3.0,High/ High,Normal,ST,2017.0,2022.0,74.0,187.0,54900.0,80.125,74.0,51.6,66.89655172413794,4.4
199451,27,France,82,Sevilla FC,28.0,2042,Right,2.0,5.0,4.0,High/ High,Normal,RS,2016.0,2021.0,67.0,150.0,49400.0,81.25,77.75,56.5,71.86206896551724,8.4
198951,27,DR Congo,83,Beijing Sinobo Guoan FC,33.0,2010,Right,2.0,4.0,3.0,Medium/ Medium,Normal,ST,2018.0,2021.0,72.0,161.0,59200.0,80.75,76.375,56.1,70.51724137931035,9.0
198950,26,Spain,83,Sevilla FC,26.0,2027,Left,2.0,4.0,4.0,High/ Medium,Normal,RCM,2016.0,2020.0,69.0,154.0,56600.0,78.75,79.5,62.9,70.44827586206897,11.6
198717,25,Ivory Coast,85,Crystal Palace,78.0,1930,Right,2.0,3.0,5.0,High/ Low,Lean,LS,2015.0,2023.0,71.0,146.0,56300.0,79.0,76.875,53.0,67.24137931034483,12.2
198706,25,Spain,85,Lazio,67.0,1941,Right,2.0,3.0,4.0,High/ Medium,Lean,CF,2016.0,2022.0,72.0,163.0,50600.0,80.125,81.625,53.7,67.93103448275862,8.6
198164,28,Spain,82,Beijing Sinobo Guoan FC,31.0,2152,Right,2.0,4.0,4.0,High/ Low,Normal,LF,2018.0,2020.0,67.0,141.0,49500.0,77.0,80.375,69.7,74.75862068965517,12.8
198141,27,Spain,83,Real Betis,32.0,2032,Right,3.0,3.0,3.0,High/ Medium,Lean,CB,2018.0,2023.0,72.0,161.0,45700.0,69.375,72.875,77.9,70.6896551724138,11.6
193525,27,Russia,82,PFC CSKA Moscow,1.0,2102,Right,2.0,3.0,3.0,High/ High,Lean,RB,2012.0,2022.0,74.0,176.0,40700.0,73.25,75.25,79.4,72.89655172413794,12.8
193469,29,Spain,83,Villarreal CF,43.0,1830,Left,2.0,2.0,2.0,Medium/ Medium,Normal,LCB,2015.0,2019.0,73.0,172.0,42400.0,56.75,61.625,76.6,64.0,9.2
193283,26,Denmark,83,Borussia Dortmund,61.0,2211,Left,2.0,4.0,3.0,High/ High,Normal,LCM,2018.0,2022.0,72.0,174.0,38200.0,75.5,76.75,80.1,76.96551724137932,12.0
192318,26,Germany,85,Borussia Dortmund,67.0,2101,Right,4.0,4.0,4.0,Medium/ Medium,Normal,CM,2016.0,2020.0,69.0,165.0,47900.0,78.125,81.375,68.5,73.6896551724138,9.8
192227,26,Germany,84,Arsenal,115.0,1914,Right,3.0,3.0,2.0,Medium/ High,Normal,RCB,2016.0,2021.0,72.0,181.0,44400.0,62.5,64.25,76.0,66.75862068965517,10.2
191180,29,Argentina,82,Roma,84.0,2050,Right,3.0,4.0,4.0,High/ Medium,Lean,CAM,2018.0,2022.0,74.0,172.0,36600.0,78.125,80.5,66.3,71.6896551724138,10.2
189505,30,Spain,82,Chelsea,140.0,1968,Right,3.0,5.0,4.0,High/ High,Lean,RW,2015.0,2020.0,67.0,143.0,38900.0,78.125,77.5,57.7,68.72413793103448,10.4
189125,28,Italy,82,Milan,115.0,2207,Right,3.0,3.0,4.0,High/ Medium,Lean,CM,2014.0,2020.0,71.0,165.0,37400.0,78.875,80.75,75.5,76.86206896551724,12.0
188803,30,Brazil,82,Shakhtar Donetsk,1.0,2055,Right,2.0,3.0,4.0,Medium/ Medium,Lean,LM,2013.0,2021.0,68.0,141.0,44100.0,79.5,79.125,61.9,71.58620689655173,10.6
187936,29,France,82,Roma,77.0,2006,Right,2.0,3.0,2.0,Medium/ Medium,Lean,CDM,2018.0,2022.0,77.0,165.0,28900.0,71.0,73.375,78.4,69.75862068965517,13.6
187754,30,Ukraine,82,Shakhtar Donetsk,1.0,2075,Left,2.0,4.0,5.0,Medium/ Medium,Normal,RM,2014.0,2019.0,69.0,152.0,44100.0,79.375,79.875,62.5,72.75862068965517,9.8
186561,27,Wales,83,Arsenal,130.0,2110,Right,3.0,3.0,3.0,High/ High,Lean,CAM,2008.0,2019.0,72.0,168.0,49400.0,76.625,79.125,72.6,74.17241379310344,8.0
186345,27,England,82,Tottenham Hotspur,99.0,2161,Right,2.0,4.0,3.0,High/ High,Normal,RB,2015.0,2022.0,70.0,159.0,34200.0,72.375,76.625,78.4,75.17241379310344,10.8
185103,32,Serbia,82,Roma,73.0,2230,Left,2.0,3.0,3.0,High/ Medium,Normal,LB,2017.0,2020.0,74.0,183.0,21300.0,74.625,76.625,79.7,77.82758620689656,12.2
184484,28,Iceland,82,Everton,125.0,2096,Right,3.0,5.0,3.0,High/ High,Normal,CAM,2017.0,2022.0,73.0,181.0,42800.0,76.875,79.5,66.5,73.17241379310344,11.6
184431,31,Italy,82,Toronto FC,15.0,1957,Right,2.0,4.0,4.0,High/ Medium,Normal,CF,2015.0,2019.0,64.0,134.0,30000.0,79.0,79.125,51.7,69.58620689655173,4.2
184200,29,Austria,82,West Ham United,120.0,2106,Right,3.0,4.0,4.0,High/ Medium,Normal,LS,2017.0,2022.0,76.0,183.0,41800.0,80.0,77.75,63.3,73.20689655172414,12.8
184144,30,Argentina,82,Dalian YiFang FC,22.0,2010,Left,3.0,2.0,4.0,Medium/ Medium,Lean,CAM,2018.0,2021.0,68.0,146.0,45200.0,77.0,78.125,58.1,70.6896551724138,8.0
183711,28,England,82,Liverpool,125.0,2163,Right,2.0,3.0,3.0,Medium/ High,Normal,RCM,2011.0,2020.0,72.0,176.0,34200.0,73.875,78.125,78.2,75.58620689655173,9.8
183574,30,Germany,82,SV Werder Bremen,45.0,2063,Left,2.0,4.0,4.0,High/ Medium,Normal,ST,2016.0,2019.0,71.0,168.0,36600.0,80.0,80.0,60.8,72.51724137931035,9.2
183498,33,Italy,82,Lazio,59.0,2151,Right,2.0,4.0,3.0,High/ High,Lean,RDM,2014.0,2020.0,72.0,165.0,15300.0,76.5,77.875,78.6,75.34482758620689,8.8
183376,29,Serbia,82,SL Benfica,18.0,1945,Right,2.0,3.0,2.0,Low/ High,Normal,CDM,2013.0,2021.0,72.0,176.0,34000.0,63.125,67.625,77.0,67.44827586206897,12.8
183280,32,France,82,Olympique de Marseille,57.0,1793,Right,3.0,3.0,2.0,High/ High,Normal,RCB,2017.0,2021.0,75.0,198.0,23800.0,56.0,58.625,74.9,63.758620689655174,4.2
181786,32,Croatia,82,Lokomotiv Moscow,1.0,1909,Right,3.0,3.0,3.0,High/ Medium,Normal,LCB,2012.0,2020.0,76.0,185.0,26300.0,61.0,64.75,76.3,66.58620689655173,11.2
181291,27,Netherlands,82,Liverpool,130.0,2175,Right,3.0,3.0,4.0,High/ High,Lean,CAM,2016.0,2021.0,69.0,152.0,43700.0,77.625,79.375,75.2,75.96551724137932,10.8
179847,31,Argentina,82,Roma,73.0,1633,Right,3.0,2.0,2.0,Medium/ Medium,Normal,LCB,2017.0,2020.0,77.0,187.0,25500.0,53.375,55.875,75.1,57.41379310344828,10.8
173521,31,Spain,82,Roma,73.0,1827,Left,3.0,3.0,2.0,Medium/ Medium,Lean,CB,2018.0,2021.0,74.0,170.0,25500.0,57.125,60.5,76.7,63.37931034482759,12.2
171897,31,Mexico,82,Real Betis,35.0,2146,Left,3.0,2.0,4.0,Medium/ Medium,Lean,CM,2017.0,2020.0,67.0,148.0,39900.0,73.75,78.75,75.1,74.96551724137932,9.6
170481,31,Argentina,82,Valencia CF,44.0,1896,Right,3.0,3.0,2.0,Medium/ Medium,Normal,RCB,2016.0,2020.0,74.0,198.0,31500.0,60.875,63.375,74.3,66.0,12.0
168530,32,Brazil,82,SL Benfica,17.0,1687,Right,2.0,2.0,2.0,Medium/ High,Normal,LCB,2011.0,2021.0,76.0,192.0,25000.0,53.25,55.5,74.2,58.6551724137931,11.4
165229,32,France,82,Arsenal,115.0,1807,Right,3.0,3.0,2.0,Medium/ High,Lean,CB,2010.0,2020.0,73.0,165.0,23800.0,57.625,61.875,75.5,63.13793103448276,10.2
158963,32,Argentina,82,Milan,98.0,2104,Right,3.0,4.0,3.0,Medium/ High,Normal,CDM,2017.0,2020.0,70.0,139.0,21300.0,69.375,75.875,77.1,73.51724137931035,10.4
146530,35,Brazil,82,Paris Saint-Germain,62.0,2197,Right,4.0,3.0,4.0,High/ Low,Normal,RB,2017.0,2019.0,68.0,150.0,8900.0,76.75,79.0,77.5,77.20689655172414,7.6
113422,36,Spain,82,New York City FC,12.0,1993,Right,3.0,5.0,4.0,High/ Low,Normal,ST,2014.0,2018.0,69.0,152.0,12000.0,79.375,75.875,54.1,70.0,9.2
231677,20,England,89,Manchester United,110.0,2062,Right,2.0,4.0,4.0,High/ Medium,Lean,LW,2014.0,2020.0,73.0,154.0,55400.0,79.625,76.0,58.2,71.79310344827586,10.6
230271,30,Brazil,81,Fluminense,40.0,1853,Left,1.0,5.0,4.0,Medium/ Medium,Lean,CAM,2018.0,2021.0,67.0,139.0,32299.999999999996,76.0,77.125,48.9,64.89655172413794,9.6
229906,20,Jamaica,89,Bayer 04 Leverkusen,54.0,2011,Left,1.0,4.0,4.0,High/ Medium,Normal,LM,2017.0,2023.0,70.0,174.0,50400.0,78.75,76.25,52.8,69.86206896551724,12.0
229237,22,Switzerland,87,Borussia Dortmund,49.0,1868,Right,2.0,3.0,2.0,Medium/ High,Normal,LCB,2018.0,2022.0,74.0,187.0,39900.0,61.5,67.125,77.6,65.41379310344827,9.4
228702,21,Netherlands,89,Ajax,19.0,2064,Right,1.0,3.0,4.0,Medium/ Medium,Lean,LDM,2015.0,2022.0,71.0,154.0,41600.0,73.0,79.125,75.4,72.44827586206897,9.8
227928,24,Portugal,86,FC Barcelona,125.0,2039,Right,2.0,3.0,4.0,Medium/ High,Lean,RB,2017.0,2022.0,70.0,148.0,42500.0,71.75,73.375,76.5,70.6896551724138,12.8
226456,22,Spain,86,Villarreal CF,36.0,2071,Right,1.0,3.0,4.0,High/ High,Normal,CAM,2017.0,2022.0,70.0,148.0,52200.0,76.125,79.5,73.4,72.0,10.8
226271,22,Spain,89,Napoli,64.0,2094,Left,1.0,4.0,4.0,Medium/ Medium,Lean,LM,2018.0,2023.0,74.0,154.0,49400.0,77.25,78.875,74.2,72.79310344827586,12.0
225508,24,Ivory Coast,87,Manchester United,105.0,1853,Right,2.0,3.0,2.0,Medium/ High,Normal,CB,2016.0,2020.0,73.0,170.0,43100.0,58.0,60.75,75.1,64.41379310344827,11.0
222509,21,Spain,88,Real Madrid,120.0,2059,Right,1.0,3.0,4.0,Medium/ Medium,Normal,LCM,2017.0,2023.0,70.0,154.0,56300.0,74.625,79.5,72.8,71.58620689655173,12.6
221992,22,Mexico,86,PSV,22.0,2019,Right,3.0,4.0,4.0,High/ Medium,Lean,LS,2017.0,2023.0,69.0,154.0,35400.0,78.125,76.0,58.1,70.24137931034483,11.8
216475,30,Spain,81,Levante UD,33.0,2084,Right,1.0,4.0,4.0,High/ Medium,Lean,LS,2011.0,2021.0,71.0,154.0,35700.0,78.375,77.75,65.2,72.51724137931035,12.8
216451,26,Ivory Coast,82,Fulham,73.0,2128,Right,2.0,4.0,3.0,Medium/ Medium,Normal,LDM,2018.0,2022.0,67.0,161.0,40500.0,75.125,78.875,73.0,74.24137931034483,11.6
